,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,City,CountyName,Metro,NumBeds,RegionName,SizeRank,State
190,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1500.0,1549.0,1573.0,1597.5,1597.5,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1586.5,1573.0,1600.0,1637.5,1600.0,1694.0,1700.0,1694.0,1625.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1700.0,1700.0,1650.0,1600.0,1600.0,1650.0,1699.0,1672.5,1700.0,1800.0,1800.0,1675.0,1750.0,1700.0,1700.0,1750.0,1800.0,1800.0,1800.0,1700.0,1799.0,1800.0,1850.0,1837.5,1812.5,1850.0,1825.0,1900.0,1900.0,1895.0,1800.0,1850.0,1900.0,1900.0,1900.0,1950.5,1950.5,1895.0,1850.0,1900.0,New York,Bronx,New York-Newark-Jersey City,2,Morris Park,191,NY
191,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,1650.0,1600.0,1600.0,1700.0,1600.0,1400.0,1475.0,1525.0,1500.0,1550.0,1500.0,1550.0,1525.0,1537.5,1550.0,1512.5,1650.0,1575.0,1500.0,1500.0,1550.0,1600.0,1600.0,1600.0,1600.0,1700.0,1700.0,1700.0,1675.0,1650.0,1600.0,1600.0,1700.0,1700.0,1750.0,1750.0,1700.0,1700.0,1700.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1850.0,1850.0,1750.0,1712.5,1712.5,1800.0,1800.0,1812.5,1800.0,1850.0,1900.0,1900.0,1900.0,1900.0,1900.0,1899.0,1875.0,1900.0,2000.0,2000.0,2000.0,2000.0,1925.0,1925.0,1900.0,1900.0,1899.0,1900.0,1900.0,1900.0,1850.0,1850.0,1947.5,2000.0,1999.0,1900.0,1900.0,1950.0,1950.0,1950.0,New York,Kings,New York-Newark-Jersey City,2,Dyker Heights,192,NY
195,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1900.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1850.0,1825.0,1875.0,1887.5,1900.0,1900.0,1850.0,1900.0,1950.0,1900.0,New York,Bronx,New York-Newark-Jersey City,2,Throggs Neck,196,NY
210,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2200.0,2200.0,2300.0,2400.0,2375.0,2400.0,2500.0,2675.0,2625.0,2500.0,2600.0,2400.0,2500.0,2400.0,2425.0,2600.0,2700.0,2725.0,2999.0,2800.0,2850.0,2900.0,2950.0,2800.0,2800.0,2800.0,2700.0,2750.0,2750.0,2800.0,2800.0,2795.0,2842.0,2900.0,2900.0,2800.0,2800.0,2800.0,2800.0,2995.0,3200.0,2900.0,2850.0,2900.0,3000.0,2999.0,2900.0,2850.0,2800.0,2700.0,2800.0,2900.0,3000.0,2990.0,3000.0,2900.0,2933.0,2953.0,2998.0,2999.0,2900.0,2872.5,2760.0,2800.0,2900.0,2950.0,2900.0,2895.0,2995.0,2900.0,2786.0,2699.0,2700.0,2650.0,2750.0,2900.0,2839.0,2999.0,3000.0,2942.5,3000.0,New York,Kings,New York-Newark-Jersey City,2,Greenpoint,211,NY
212,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1572.5,1500.0,1500.0,1595.0,1500.0,1600.0,1625.0,1750.0,1600.0,1599.0,1500.0,1600.0,1600.0,1590.0,1600.0,1600.0,1600.0,1599.5,1600.0,1650.0,1600.0,1600.0,1737.5,1650.0,1650.0,1700.0,1795.0,1795.0,1797.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1837.5,1825.0,1900.0,1850.0,1825.0,1850.0,1850.0,2000.0,1937.5,2000.0,1950.0,2000.0,1900.0,1874.0,1900.0,1900.0,2000.0,1997.0,1950.0,2000.0,1980.0,1972.0,1975.0,1950.0,2000.0,2000.0,1950.0,1900.0,1900.0,1900.0,1900.0,1987.5,1997.5,2000.0,2000.0,New York,Queens,New York-Newark-Jersey City,2,Glendale,213,NY
213,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,1650.0,1500.0,1575.0,1575.0,1600.0,1750.0,1700.0,1750.0,1700.0,1600.0,1669.0,1800.0,1925.0,1850.0,1700.0,1699.0,1700.0,1700.0,1700.0,1800.0,1850.0,1900.0,2000.0,2000.0,2100.0,2000.0,1999.0,1850.0,1800.0,1800.0,1875.0,1900.0,1900.0,2000.0,2000.0,1950.0,1995.0,1950.0,2000.0,2100.0,2195.0,2100.0,2000.0,2000.0,2075.0,2000.0,2000.0,2150.0,2250.0,2225.0,2185.0,2195.0,2199.5,2200.0,2200.0,2200.0,2200.0,2250.0,2300.0,2300.0,2384.0,2650.0,2225.0,2200.0,2285.0,2300.0,2250.0,2287.0,2300.0,2300.0,2300.0,2350.0,2300.0,2275.0,2255.0,2200.0,2200.0,2297.5,2395.0,2400.0,2400.0,2425.0,2512.0,2463.5,2499.0,New York,Kings,New York-Newark-Jersey City,2,Prospect Lefferts Gardens,214,NY
218,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1850.0,1900.0,1900.0,1950.0,2000.0,1995.0,2000.0,2000.0,2000.0,1999.0,1994.5,1975.0,1900.0,1900.0,2000.0,2125.0,2100.0,2000.0,2000.0,2000.0,New York,Queens,New York-Newark-Jersey City,2,Middle Village,219,NY
221,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1475.0,1488.5,1497.5,1488.0,1450.0,1500.0,1500.0,1500.0,1499.0,1500.0,1600.0,1600.0,1600.0,1600.0,1635.5,1625.0,1600.0,1600.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1699.0,1662.5,1700.0,1699.5,1700.0,1737.5,1700.0,1700.0,1750.0,1750.0,1750.0,1800.0,1800.0,1800.0,1850.0,1862.5,1900.0,1850.0,1800.0,1900.0,1950.0,1912.5,1850.0,1850.0,1900.0,2000.0,2000.0,1950.0,1972.5,1950.0,1900.0,1900.0,1900.0,1925.0,1900.0,1995.0,1999.0,1950.0,1950.0,1999.0,1999.0,1920.0,1850.0,1900.0,1997.0,1937.5,2062.0,2062.0,2154.0,2154.0,1937.5,1900.0,New York,Kings,New York-Newark-Jersey City,2,Ocean Hill,222,NY
223,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,2090.0,2100.0,2100.0,2075.0,2000.0,2050.0,2050.0,2000.0,2050.0,2050.0,1999.5,1999.0,New York,Kings,New York-Newark-Jersey City,2,Homecrest,224,NY
226,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2745.0,2592.5,2550.0,2747.5,2600.0,2545.0,2737.5,2800.0,2700.0,2800.0,2730.0,2950.0,3030.0,2830.0,2800.0,2870.0,2800.0,3000.0,2800.0,2875.0,2750.0,2650.0,2800.0,2790.0,2800.0,2750.0,2700.0,2700.0,2807.5,2964.0,2985.0,3000.0,3163.0,2865.0,2800.0,2600.0,2685.0,2805.0,2800.0,2750.0,2815.0,2807.5,2800.0,2815.0,2900.0,2835.0,2967.5,3200.0,3362.5,3300.0,3380.0,3200.0,3250.0,3250.0,3170.0,3100.0,2750.0,3160.0,3100.0,2875.0,2850.0,3175.0,3005.0,3250.0,3200.0,3100.0,3100.0,3183.0,3250.0,3211.0,3495.0,3475.0,3399.0,3300.0,3362.5,3400.0,3382.5,3401.0,3418.5,3597.5,3573.0,3475.0,Jersey City,Hudson,New York-Newark-Jersey City,2,Downtown,227,NJ
227,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.0,1800.0,1800.0,2000.0,2300.0,2200.0,2282.5,2100.0,1950.0,1899.0,1900.0,1900.0,1900.0,1950.0,1995.0,2100.0,2200.0,2000.0,1950.0,1900.0,1900.0,1850.0,1997.5,2197.5,2100.0,2250.0,2250.0,2195.0,2200.0,New York,Queens,New York-Newark-Jersey City,2,Briarwood,228,NY
235,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1725.0,1672.5,1650.0,1650.0,1600.0,1600.0,1650.0,1650.0,1621.0,1675.0,1675.0,1675.0,1675.0,1675.0,1700.0,1800.0,1800.0,1800.0,1800.0,1765.0,1800.0,1800.0,1800.0,1750.0,1759.5,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1900.0,1900.0,1900.0,1900.0,1937.5,1950.0,1900.0,1900.0,1900.0,1937.5,2000.0,2300.0,2450.0,2200.0,2350.0,2400.0,2450.0,2450.0,2425.0,2395.0,2200.0,2135.0,2195.0,2195.0,2150.0,2175.0,2150.0,2025.0,2150.0,2250.0,2200.0,2250.0,2300.0,2300.0,2200.0,2250.0,2250.0,2399.0,2250.0,2250.0,2299.5,2300.0,2300.0,2350.0,2250.0,2200.0,2225.0,2225.0,2299.0,2262.5,2250.0,2262.5,New York,Kings,New York-Newark-Jersey City,2,Brighton Beach,236,NY
236,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,3782.5,3775.0,3695.0,3729.0,3850.0,3900.0,3850.0,3900.0,4100.0,4100.0,4195.0,4100.0,4195.0,4215.0,4250.0,4275.5,4195.0,4100.0,4000.0,4000.0,4000.0,4100.0,4195.0,4395.0,4499.5,4400.0,4425.0,4395.0,4400.0,4395.0,4350.0,4250.0,4150.0,4750.0,4950.0,4895.0,4850.0,4775.0,4817.5,4792.5,5000.0,5095.0,5100.0,4900.0,4900.0,4940.0,4900.0,4990.0,4995.0,4895.0,4919.0,4945.0,4995.0,5005.0,5095.0,4990.0,4850.0,4875.0,4844.5,5100.0,4967.0,4795.0,4858.0,4750.0,4997.5,4985.0,5095.0,5262.5,5297.5,5285.0,4995.0,4962.5,4815.0,4739.0,4762.5,4729.0,4740.0,4750.0,4650.0,5027.5,5037.5,5110.0,5095.0,4990.0,New York,New York,New York-Newark-Jersey City,2,Financial District,237,NY
246,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1987.5,1900.0,1950.0,2000.0,1900.0,1900.0,1950.0,2000.0,2000.0,2000.0,1950.0,1950.0,2000.0,2000.0,2000.0,2050.0,2100.0,2100.0,2100.0,1950.0,New York,Queens,New York-Newark-Jersey City,2,Auburndale,247,NY
248,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.5,1675.0,1795.0,1950.0,2000.0,2000.0,1900.0,1950.0,1950.0,1950.0,1900.0,1795.0,1800.0,1800.0,1950.0,2000.0,2000.0,1925.0,1925.0,1895.0,1900.0,1900.0,1900.0,1900.0,1950.0,2000.0,2000.0,2000.0,2000.0,2200.0,2072.5,2100.0,2100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0,2195.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2175.0,2200.0,2200.0,2200.0,2195.0,2200.0,2200.0,2198.0,2172.5,2225.0,2200.0,2300.0,2200.0,2300.0,2272.5,2295.0,2300.0,2200.0,2200.0,2100.0,2197.5,2250.0,2100.0,2172.5,2195.0,2200.0,2200.0,2200.0,2200.0,2250.0,2200.0,2200.0,2100.0,2100.0,New York,Kings,New York-Newark-Jersey City,2,Fort Hamilton,249,NY
249,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.0,1850.0,1850.0,1750.0,1700.0,1671.5,1799.5,1712.5,1697.5,1700.0,1761.0,1768.0,1875.0,1800.0,1793.0,Jersey City,Hudson,New York-Newark-Jersey City,2,Journal Square,250,NJ
251,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1850.0,1875.0,1925.0,2000.0,1900.0,1800.0,1900.0,1900.0,2000.0,1900.0,1900.0,1825.0,1850.0,1850.0,1850.0,1900.0,2000.0,2000.0,1950.0,1950.0,New York,Queens,New York-Newark-Jersey City,2,College Point,252,NY
256,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.0,5895.0,5895.0,6192.5,5850.0,5850.0,5827.5,5900.0,5585.5,5675.0,5625.0,5495.0,5277.5,4995.0,5495.0,5500.0,5495.0,5500.0,5346.0,5500.0,5500.0,5800.0,5672.5,5546.0,5100.0,5587.0,5742.5,5802.5,5725.0,5497.5,5425.0,5495.0,5500.0,5495.0,5260.0,5495.0,5497.5,5495.0,5695.0,5500.0,New York,New York,New York-Newark-Jersey City,2,Flatiron District,257,NY
263,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2600.0,2634.0,2495.0,2450.0,2485.0,2472.5,2600.0,2565.0,2400.0,2450.0,2600.0,2750.0,2795.0,2800.0,2700.0,2795.0,2700.0,2650.0,2650.0,2650.0,2850.0,2949.5,2900.0,2900.0,2837.5,2795.0,2795.0,2800.0,2850.0,2850.0,2850.0,2850.0,2900.0,2900.0,2970.0,3000.0,3000.0,2910.0,2850.0,2850.0,2800.0,2800.0,2879.0,2985.0,3200.0,2890.0,2850.0,2886.5,3100.0,2995.0,2900.0,2833.0,3000.0,3114.0,3000.0,3000.0,3000.0,3000.0,2950.0,3000.0,2796.0,3105.0,3105.0,2875.0,2842.0,2962.5,2950.0,2795.0,3000.0,3090.0,3050.0,2995.0,3000.0,2987.5,2900.0,2950.0,3050.0,3085.0,3000.0,2932.5,3000.0,3000.0,2987.5,3100.0,3133.5,New York,Kings,New York-Newark-Jersey City,2,Clinton Hill,264,NY
267,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1750.0,1800.0,1800.0,1900.0,1975.0,1985.0,1900.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1900.0,1900.0,1800.0,1800.0,1900.0,1900.0,1875.0,New York,Bronx,New York-Newark-Jersey City,2,Pelham Bay,268,NY
280,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,2100.0,2175.0,2200.0,2275.0,2200.0,2200.0,2150.0,2200.0,2228.0,2325.0,2300.0,2150.0,New York,Queens,New York-Newark-Jersey City,2,Kew Gardens,281,NY
282,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,2000.0,2000.0,1992.5,1942.5,1950.0,2000.0,2000.0,2000.0,2000.0,1900.0,1950.0,2000.0,2000.0,1950.0,New York,Queens,New York-Newark-Jersey City,2,Oakland Gardens,283,NY
289,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,4197.5,4195.0,4000.0,4195.0,4295.0,4272.5,4295.0,4312.5,4495.0,4500.0,4500.0,4495.0,4495.0,4495.0,4497.5,4500.0,4500.0,4495.0,4495.0,4500.0,4700.0,4695.0,4500.0,4500.0,4450.0,4450.0,4495.0,4500.0,4495.0,4495.0,4400.0,4400.0,4382.5,4297.5,4297.5,4237.5,4272.5,4295.0,4400.0,4370.0,4400.0,4500.0,4595.0,4700.0,4500.0,4370.0,4450.0,4392.0,4440.0,4450.0,4382.5,4595.0,4500.0,4495.0,4370.0,4450.0,4370.0,4425.0,4295.0,4450.0,4382.5,4000.0,4495.0,4472.5,4500.0,4495.0,4550.0,4395.0,4395.0,4350.0,4395.0,4450.0,4370.0,4495.0,4450.0,4350.0,4374.0,4450.0,4525.0,4595.0,4595.0,4500.0,4550.0,New York,New York,New York-Newark-Jersey City,2,West Village,290,NY
292,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,1650.0,1600.0,1600.0,1637.5,1650.0,1600.0,1679.5,1750.0,1750.0,1700.0,1750.0,1700.0,1700.0,1650.0,1650.0,1675.0,1750.0,1800.0,1850.0,1800.0,1850.0,New York,Bronx,New York-Newark-Jersey City,2,Belmont,293,NY
295,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,3400.0,3400.0,3665.0,3400.0,3500.0,3850.0,3850.0,3825.0,4000.0,3847.0,4062.5,3695.0,3797.5,4000.0,4200.0,3900.0,4175.0,4100.0,4000.0,4500.0,4422.0,4000.0,4000.0,4000.0,4000.0,4000.0,4200.0,4300.0,4300.0,4200.0,4200.0,4125.0,4050.0,3800.0,3700.0,3825.0,4095.0,4350.0,4132.5,4050.0,4350.0,4200.0,4200.0,4322.5,4500.0,4525.0,4500.0,4500.0,4500.0,4380.0,4350.0,4200.0,4242.5,4525.0,4875.0,4635.0,4000.0,4000.0,4150.0,4195.0,4592.0,4500.0,4500.0,4588.5,4675.0,4592.0,4912.5,4600.0,4775.0,4500.0,4700.0,4300.0,4275.0,4200.0,4500.0,4500.0,4700.0,4700.0,New York,New York,New York-Newark-Jersey City,2,Brooklyn Heights,296,NY
305,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1500.0,1450.0,1550.0,1500.0,1550.0,1600.0,1500.0,1500.0,1450.0,1400.0,1500.0,1550.0,1595.0,1595.0,1600.0,1562.5,1497.5,1495.0,1495.0,Jersey City,Hudson,New York-Newark-Jersey City,2,Bergen-Lafayette,306,NJ
307,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,4900.0,4900.0,4637.5,4692.5,4537.5,4695.0,4900.0,4900.0,4450.0,4900.0,4612.5,4625.0,4341.5,4000.0,3950.0,4375.0,4412.5,4000.0,3900.0,4395.0,4600.0,4201.5,4308.0,4200.0,4197.5,4660.0,4525.0,4047.5,4625.0,4450.0,4750.0,4450.0,4650.0,4697.5,4422.5,4000.0,4500.0,3995.0,3925.0,4097.5,4000.0,4097.5,4197.5,4800.0,4850.0,4625.0,4095.0,4450.0,4047.5,New York,New York,New York-Newark-Jersey City,2,Sutton Place,308,NY
